date,model,alpha,return,sigma2,VaR,ES,period,period_start
2011-05-20,Original GARCHNet,0.025,-0.7976426741533248,1.4371333122253418,-2.3701942439630694,-2.8961033378219336,Period II,2007-01-01
2011-05-23,Original GARCHNet,0.025,-1.1668766889634001,1.4406789541244507,-2.373133873726366,-2.8997657910801005,Period II,2007-01-01
2011-05-24,Original GARCHNet,0.025,-0.08333064581316543,1.4425349235534668,-2.3746743710935707,-2.901697799312433,Period II,2007-01-01
2011-05-25,Original GARCHNet,0.025,0.33290675181164125,1.4401880502700806,-2.372731954077181,-2.899284428144495,Period II,2007-01-01
2011-05-26,Original GARCHNet,0.025,0.4597020882442528,1.4383717775344849,-2.3712247078836035,-2.8974001773819573,Period II,2007-01-01
2011-05-27,Original GARCHNet,0.025,0.3827212036034536,1.4375125169754028,-2.3705095566030843,-2.896499159446688,Period II,2007-01-01
2011-05-31,Original GARCHNet,0.025,1.0357377711179272,1.43754243850708,-2.3705324655841378,-2.8965200906622965,Period II,2007-01-01
2011-06-01,Original GARCHNet,0.025,-2.271716617683093,1.4351918697357178,-2.368580929141475,-2.8940847259651545,Period II,2007-01-01
2011-06-02,Original GARCHNet,0.025,-0.10622109838710118,1.4439560174942017,-2.3758474953494675,-2.9031462121719462,Period II,2007-01-01
2011-06-03,Original GARCHNet,0.025,-0.9994342882886753,1.4405360221862793,-2.3730200001292983,-2.8996420859022765,Period II,2007-01-01
2011-06-06,Original GARCHNet,0.025,-1.063761613777586,1.4420406818389893,-2.3742675994810325,-2.9012010276881655,Period II,2007-01-01
2011-06-07,Original GARCHNet,0.025,-0.062005096766113064,1.4428496360778809,-2.3749384729166665,-2.902040884977425,Period II,2007-01-01
2011-06-08,Original GARCHNet,0.025,-0.4196202712369402,1.4403287172317505,-2.372850412641082,-2.8994395436124036,Period II,2007-01-01
2011-06-09,Original GARCHNet,0.025,0.7602206791408592,1.4409120082855225,-2.3733315564456214,-2.900030370821558,Period II,2007-01-01
2011-06-10,Original GARCHNet,0.025,-1.400797594659042,1.4371079206466675,-2.370176556475633,-2.8960947563704416,Period II,2007-01-01
2011-06-13,Original GARCHNet,0.025,0.07833801882340768,1.4426240921020508,-2.374747062081418,-2.901783808880321,Period II,2007-01-01
2011-06-14,Original GARCHNet,0.025,1.2606270353002091,1.4397783279418945,-2.372391415187198,-2.898856277125134,Period II,2007-01-01
2011-06-15,Original GARCHNet,0.025,-1.7945481547184419,1.792885422706604,-2.6490568704652966,-3.243795201685079,Period II,2007-01-01
2011-06-16,Original GARCHNet,0.025,0.22020015898782608,1.800638198852539,-2.6548465300721724,-3.251168392327659,Period II,2007-01-01
2011-06-17,Original GARCHNet,0.025,-0.19657957500154952,1.7980210781097412,-2.6528845452851697,-3.2486329964154588,Period II,2007-01-01
2011-06-20,Original GARCHNet,0.025,0.5103005354319755,1.7980560064315796,-2.652914539406946,-3.2486872777285467,Period II,2007-01-01
2011-06-21,Original GARCHNet,0.025,1.3610943482121969,1.7957793474197388,-2.6512154838453883,-3.2465278076547355,Period II,2007-01-01
2011-06-22,Original GARCHNet,0.025,-0.6043709656474322,1.7914682626724243,-2.647999820939466,-3.2424598107111025,Period II,2007-01-01
2011-06-23,Original GARCHNet,0.025,-0.28796775585726825,1.7969386577606201,-2.652085671856097,-3.2476537830274794,Period II,2007-01-01
2011-06-24,Original GARCHNet,0.025,-1.1681411413365772,1.7981306314468384,-2.6529684667234417,-3.248748646986265,Period II,2007-01-01
2011-06-27,Original GARCHNet,0.025,0.8871539110088738,1.800981879234314,-2.655095223444969,-3.2514536083837613,Period II,2007-01-01
2011-06-28,Original GARCHNet,0.025,1.2968523040000555,1.7956136465072632,-2.6510889154731765,-3.2463551845949987,Period II,2007-01-01
2011-06-29,Original GARCHNet,0.025,0.8527694305573862,1.7918846607208252,-2.6483098984920708,-3.242849259451729,Period II,2007-01-01
2011-06-30,Original GARCHNet,0.025,0.9516992828594328,1.7921801805496216,-2.6485322652486825,-3.2431381186611548,Period II,2007-01-01
2011-07-01,Original GARCHNet,0.025,1.4667959789823863,1.7919695377349854,-2.648373266787986,-3.2429295386327768,Period II,2007-01-01
2011-07-05,Original GARCHNet,0.025,-0.08217279968376062,1.7896170616149902,-2.646616551528393,-3.2407047463928174,Period II,2007-01-01
2011-07-06,Original GARCHNet,0.025,0.11950383290817403,1.7945307493209839,-2.650287834347704,-3.245367788589979,Period II,2007-01-01
2011-07-07,Original GARCHNet,0.025,1.0321996966352438,1.795790433883667,-2.651223077907176,-3.2465346589887125,Period II,2007-01-01
2011-07-08,Original GARCHNet,0.025,-0.711751769102607,1.7927489280700684,-2.6489533600808155,-3.243657372639134,Period II,2007-01-01
2011-07-11,Original GARCHNet,0.025,-1.8245749397394189,1.7977378368377686,-2.652679177667781,-3.2483964352816947,Period II,2007-01-01
2011-07-12,Original GARCHNet,0.025,-0.4328573677972774,1.8024088144302368,-2.6561597630286866,-3.2528109346530707,Period II,2007-01-01
2011-07-13,Original GARCHNet,0.025,0.3342978783620863,1.8004744052886963,-2.6547135892061613,-3.250954946996464,Period II,2007-01-01
2011-07-14,Original GARCHNet,0.025,-0.6926265084537383,2.1690518856048584,-2.9172163514096963,-3.587121250484518,Period II,2007-01-01
2011-07-15,Original GARCHNet,0.025,0.5787920961467228,2.171888589859009,-2.9191496336932676,-3.5896156582472636,Period II,2007-01-01
2011-07-18,Original GARCHNet,0.025,-0.8234905998654835,2.167677402496338,-2.9162806576379774,-3.585920600528617,Period II,2007-01-01
2011-07-19,Original GARCHNet,0.025,1.6101169186483368,2.171938180923462,-2.91918392151115,-3.589662101070306,Period II,2007-01-01
2011-07-20,Original GARCHNet,0.025,-0.060292287742959555,2.16271710395813,-2.912900863900822,-3.5815814564222124,Period II,2007-01-01
2011-07-21,Original GARCHNet,0.025,1.377585310829419,2.1674203872680664,-2.916110174559125,-3.585721689857146,Period II,2007-01-01
2011-07-22,Original GARCHNet,0.025,0.06689436860065935,2.162379741668701,-2.9126717600215346,-3.5812913007496467,Period II,2007-01-01
2011-07-25,Original GARCHNet,0.025,-0.5588479875640823,2.166656732559204,-2.9155892806659924,-3.585049482137203,Period II,2007-01-01
2011-07-26,Original GARCHNet,0.025,-0.3743079629607383,2.1705336570739746,-2.9182267860374553,-3.588426768282829,Period II,2007-01-01
2011-07-27,Original GARCHNet,0.025,-2.0688008283868005,2.1710205078125,-2.9185564536184647,-3.5888428598237696,Period II,2007-01-01
2011-07-28,Original GARCHNet,0.025,-0.2913926393876417,2.1769330501556396,-2.922579726526428,-3.594020769143309,Period II,2007-01-01
2011-07-29,Original GARCHNet,0.025,-0.685804559771897,2.1729140281677246,-2.919842356508999,-3.5904838623984303,Period II,2007-01-01
2011-08-01,Original GARCHNet,0.025,-0.42617789541002615,2.1730170249938965,-2.9199160129088706,-3.5905942793727568,Period II,2007-01-01
2011-08-02,Original GARCHNet,0.025,-2.587945553195333,2.172269344329834,-2.9194065420295963,-3.5899362076549894,Period II,2007-01-01
2011-08-03,Original GARCHNet,0.025,0.5404132327946674,2.1788954734802246,-2.923914446961753,-3.595741103956801,Period II,2007-01-01
2011-08-04,Original GARCHNet,0.025,-4.797410605219454,2.170316219329834,-2.9180743696480027,-3.5882115630578597,Period II,2007-01-01
2011-08-05,Original GARCHNet,0.025,-0.14978808010258596,2.1824002265930176,-2.926303696554016,-3.5988516312042664,Period II,2007-01-01
2011-08-08,Original GARCHNet,0.025,-6.734057403046549,2.1747400760650635,-2.9210822090476607,-3.592067441951909,Period II,2007-01-01
2011-08-09,Original GARCHNet,0.025,4.5450506361566,2.1846253871917725,-2.927824270974209,-3.6008516978284963,Period II,2007-01-01
2011-08-10,Original GARCHNet,0.025,-4.518331616724278,2.1507294178009033,-2.9047221451578316,-3.571105362466754,Period II,2007-01-01
2011-08-11,Original GARCHNet,0.025,4.390567430386802,2.2469286918640137,-2.970317919481614,-3.6577988518156346,Period II,2007-01-01
2011-08-12,Original GARCHNet,0.025,0.6710587086638596,2.217772960662842,-2.950718372596811,-3.6324548374954873,Period II,2007-01-01
2011-08-15,Original GARCHNet,0.025,2.0944050665182243,2.22938871383667,-2.9585491571017135,-3.6426108773344965,Period II,2007-01-01
2011-08-16,Original GARCHNet,0.025,-0.8575935434864694,2.225698471069336,-2.9560574290493546,-3.639351532909028,Period II,2007-01-01
2011-08-17,Original GARCHNet,0.025,0.06687439260467234,2.238400936126709,-2.964591114878095,-3.6503597461574513,Period II,2007-01-01
2011-08-18,Original GARCHNet,0.025,-4.407576520390514,2.238534927368164,-2.9646751074703466,-3.6504415893870625,Period II,2007-01-01
2011-08-19,Original GARCHNet,0.025,-1.646528708952503,2.2518115043640137,-2.9735703295610114,-3.6619261864382953,Period II,2007-01-01
2011-08-22,Original GARCHNet,0.025,0.07987218438405376,2.249446153640747,-2.9719790370540604,-3.659833524371782,Period II,2007-01-01
2011-08-23,Original GARCHNet,0.025,3.2380531009528957,2.241832971572876,-2.9668856102684726,-3.6532881355800684,Period II,2007-01-01
2011-08-24,Original GARCHNet,0.025,1.3986236514564057,2.222797155380249,-2.9541044816799973,-3.6368307039602006,Period II,2007-01-01
2011-08-25,Original GARCHNet,0.025,-1.5361311166349485,2.2274930477142334,-2.957269728683162,-3.6409386492158884,Period II,2007-01-01
2011-08-26,Original GARCHNet,0.025,1.44293000086114,2.2418265342712402,-2.966886422272714,-3.6533122538334877,Period II,2007-01-01
2011-08-29,Original GARCHNet,0.025,2.833097486821802,2.2332088947296143,-2.9610997024637906,-3.645827639738337,Period II,2007-01-01
2011-08-30,Original GARCHNet,0.025,0.2633310389515277,2.2222323417663574,-2.9537231937418786,-3.636334295154859,Period II,2007-01-01
2011-08-31,Original GARCHNet,0.025,0.44280589954652844,2.2327914237976074,-2.960827244332784,-3.6455118630113588,Period II,2007-01-01
2011-09-01,Original GARCHNet,0.025,-1.0528134422534179,2.2353084087371826,-2.9625112846674204,-3.647656651147909,Period II,2007-01-01
2011-09-02,Original GARCHNet,0.025,-2.588195859748386,2.2420692443847656,-2.967044825311927,-3.6534972913530894,Period II,2007-01-01
2011-09-06,Original GARCHNet,0.025,-0.7324173634934822,2.2491276264190674,-2.971769211212069,-3.6595778801392225,Period II,2007-01-01
2011-09-07,Original GARCHNet,0.025,2.7817058817413183,2.2450480461120605,-2.9690366686340783,-3.656047981951782,Period II,2007-01-01
2011-09-08,Original GARCHNet,0.025,-1.0445922841278863,2.226550579071045,-2.956626938170694,-3.640069503316798,Period II,2007-01-01
2011-09-09,Original GARCHNet,0.025,-2.65592965591247,2.4064745903015137,-3.083083388965874,-3.843211046004574,Period II,2007-01-01
2011-09-12,Original GARCHNet,0.025,0.6449138924880436,2.4159693717956543,-3.089280597483757,-3.851633874980384,Period II,2007-01-01
2011-09-13,Original GARCHNet,0.025,0.9129364315030244,2.4052443504333496,-3.082271737636202,-3.8420642098094455,Period II,2007-01-01
2011-09-14,Original GARCHNet,0.025,1.374915065943775,2.4009482860565186,-3.079464613126651,-3.8382592718579756,Period II,2007-01-01
2011-09-15,Original GARCHNet,0.025,1.7110031462982918,2.3975181579589844,-3.0772190749271493,-3.835202253247968,Period II,2007-01-01
2011-09-16,Original GARCHNet,0.025,0.07408630840709542,2.3947389125823975,-3.0753985647263105,-3.8327247139037075,Period II,2007-01-01
2011-09-19,Original GARCHNet,0.025,-1.0007105910177692,2.4023494720458984,-3.080383437155964,-3.839521482454943,Period II,2007-01-01
2011-09-20,Original GARCHNet,0.025,-0.11643330667982066,2.40889835357666,-3.0846641475285455,-3.8453457963597093,Period II,2007-01-01
2011-09-21,Original GARCHNet,0.025,-2.990088453258005,2.406761407852173,-3.0832657811733677,-3.8434307411433246,Period II,2007-01-01
2011-09-22,Original GARCHNet,0.025,-3.2858389204389793,2.4167540073394775,-3.0897932581523935,-3.8523368707114476,Period II,2007-01-01
2011-09-23,Original GARCHNet,0.025,0.6007087857023056,2.4201815128326416,-3.0920253925065047,-3.8553621252496377,Period II,2007-01-01
2011-09-26,Original GARCHNet,0.025,2.3501795078211662,2.4065115451812744,-3.083099647305795,-3.843188654762122,Period II,2007-01-01
2011-09-27,Original GARCHNet,0.025,1.1121708089304598,2.3933145999908447,-3.074464036602522,-3.831446607968069,Period II,2007-01-01
2011-09-28,Original GARCHNet,0.025,-2.0629935026862865,2.39699649810791,-3.0768795790138386,-3.834752180161372,Period II,2007-01-01
2011-09-29,Original GARCHNet,0.025,0.7872385070655765,2.411729574203491,-3.0865154298110538,-3.8478788489372246,Period II,2007-01-01
2011-09-30,Original GARCHNet,0.025,-2.530677345236948,2.4035074710845947,-3.0811363973949724,-3.8405211012812885,Period II,2007-01-01
2011-10-03,Original GARCHNet,0.025,-2.887058319813414,2.4146265983581543,-3.0884059396995203,-3.8504507406816937,Period II,2007-01-01
2011-10-04,Original GARCHNet,0.025,2.1686152138976267,2.418591260910034,-3.09098898747467,-3.853951959645763,Period II,2007-01-01
2011-10-05,Original GARCHNet,0.025,1.8345918331616917,2.397792100906372,-3.077393935356516,-3.83541481018863,Period II,2007-01-01
2011-10-06,Original GARCHNet,0.025,1.7929541235911752,2.3940541744232178,-3.074950836921104,-3.832120841673725,Period II,2007-01-01
2011-10-07,Original GARCHNet,0.025,-0.6718361097380832,2.3902509212493896,-3.074288682725598,-3.8417926620870757,Period II,2007-01-01
2011-10-10,Original GARCHNet,0.025,3.2898565789152205,2.402345895767212,-3.0822356709147707,-3.852810912023621,Period II,2007-01-01
2011-10-11,Original GARCHNet,0.025,0.10029683037337549,2.3838798999786377,-3.0700908117425616,-3.8359532066536164,Period II,2007-01-01
