date,model,alpha,return,sigma2,VaR,ES
2024-06-17,EGARCH,0.025,0.792742117158922,0.4979897108751869,-1.4040470303912043,-1.759602577908975
2024-06-18,EGARCH,0.025,0.25374737586777313,0.4979897108751869,-1.4040470303912043,-1.759602577908975
2024-06-20,EGARCH,0.025,-0.272022778197836,0.4979897108751869,-1.4040470303912043,-1.759602577908975
2024-06-21,EGARCH,0.025,-0.4562476809995776,0.4979897108751869,-1.4040470303912043,-1.759602577908975
2024-06-24,EGARCH,0.025,-0.32559597055963446,0.4979897108751869,-1.4040470303912043,-1.759602577908975
2024-06-25,EGARCH,0.025,0.3843484859423134,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-06-26,EGARCH,0.025,0.12473040467964629,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-06-27,EGARCH,0.025,0.15752381681971572,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-06-28,EGARCH,0.025,-0.3942869945335037,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-01,EGARCH,0.025,0.20559795686297933,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-02,EGARCH,0.025,0.6707171463487452,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-03,EGARCH,0.025,0.44526723749993663,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-05,EGARCH,0.025,0.574993460235957,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-08,EGARCH,0.025,0.11532627469240334,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-09,EGARCH,0.025,0.09719702134054468,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-10,EGARCH,0.025,0.9846651925863915,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-11,EGARCH,0.025,-0.8659969863070056,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-12,EGARCH,0.025,0.6287712919899017,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-15,EGARCH,0.025,0.2746344253596575,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-16,EGARCH,0.025,0.5912633656968921,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-17,EGARCH,0.025,-1.4120368318038583,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-18,EGARCH,0.025,-0.7714582945409498,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-19,EGARCH,0.025,-0.6662727016045844,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-22,EGARCH,0.025,1.0257119582686927,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-23,EGARCH,0.025,-0.15697793341651323,0.37292716602214643,-1.2125096134096736,-1.5049719450383188
2024-07-24,EGARCH,0.025,-2.292325782152594,0.5946003732442168,-1.5315063008577667,-1.9034197343156924
